bank_rssd_id,bank_name,exercise_year,scenario_code,scenario_label,cet1_actual_ratio,cet1_min_ratio,cet1_depletion_min,total_loan_losses_amount,ppnr_amount,ppnr_loss_absorption_ratio,rwa_growth_rate,stress_rank
1026632,The Charles Schwab Corporation,2022,3,Supervisory Severely Adverse,21.9,22.8,-0.9000000000000021,1.4,11.8,9.833333333333334,0,548
1026632,The Charles Schwab Corporation,2024,3,Supervisory Severely Adverse,31.7,32.7,-1.0000000000000036,1.6,11.1,7.928571428571428,0.01232394366197188,549
1026632,The Charles Schwab Corporation,2025,3,Supervisory Severely Adverse,30.4,32.2,-1.8000000000000045,1.2,17.4,17.4,0,550
NA,30 participating bank holding companies,2013,3,Supervisory Severely Adverse,NA,7.9,NA,366.1,315.9,0.631168831168831,NA,551
NA,31 participating bank holding companies,2014,3,Supervisory Severely Adverse,NA,7.6,NA,340.3,309.6,0.6317078147316875,NA,552
NA,18 participating bank holding companies,2012,3,Supervisory Severely Adverse,NA,NA,NA,316.6,267.8,0.579027027027027,NA,553
NA,30 participating bank holding companies,2013,2,Supervisory Adverse,NA,9.3,NA,266.5,444.3,1.251549295774648,NA,554
NA,31 participating bank holding companies,2014,2,Supervisory Adverse,NA,9.5,NA,234.9,501.3,1.594465648854962,NA,555
1073757,Bank of America Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,57.5,24.1,0.2848699763593381,NA,556
1951350,Citigroup Inc.,2013,3,Supervisory Severely Adverse,NA,9.3,NA,55.5,32.5,0.4161331626120358,NA,557
1120754,Wells Fargo & Company,2013,3,Supervisory Severely Adverse,NA,7.4,NA,55.1,50.7,0.7836166924265843,NA,558
1073757,Bank of America Corporation,2013,3,Supervisory Severely Adverse,NA,6.8,NA,54.9,31.4,0.40102171136653897,NA,559
1951350,Citigroup Inc.,2012,3,Supervisory Severely Adverse,NA,NA,NA,54.6,44,0.5670103092783505,NA,560
1039502,JPMorgan Chase & Co.,2013,3,Supervisory Severely Adverse,NA,6.5,NA,54.2,48.8,0.5987730061349693,NA,561
1039502,JPMorgan Chase & Co.,2012,3,Supervisory Severely Adverse,NA,NA,NA,53.9,45,0.5632040050062579,NA,562
1120754,Wells Fargo & Company,2012,3,Supervisory Severely Adverse,NA,NA,NA,53.8,45.9,0.6891891891891893,NA,563
1951350,Citigroup Inc.,2013,2,Supervisory Adverse,NA,11.1,NA,43.4,46,0.7692307692307693,NA,564
1073757,Bank of America Corporation,2013,2,Supervisory Adverse,NA,8.5,NA,40,56.2,1.0293040293040294,NA,565
1039502,JPMorgan Chase & Co.,2013,2,Supervisory Adverse,NA,7.8,NA,37.6,68.1,1.2681564245810055,NA,566
1120754,Wells Fargo & Company,2013,2,Supervisory Adverse,NA,8.8,NA,36.3,71.7,1.7318840579710149,NA,567
2277860,Capital One Financial Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,23.6,18.7,0.7824267782426777,NA,568
2277860,Capital One Financial Corporation,2013,3,Supervisory Severely Adverse,NA,8,NA,22.8,21.2,0.9177489177489176,NA,569
2277860,Capital One Financial Corporation,2013,2,Supervisory Adverse,NA,10,NA,18,25.3,1.3977900552486189,NA,570
1119794,U.S. Bancorp,2013,3,Supervisory Severely Adverse,NA,7.5,NA,15.6,20.6,1.2875,NA,571
1119794,U.S. Bancorp,2012,3,Supervisory Severely Adverse,NA,NA,NA,15.1,21.2,1.358974358974359,NA,572
1275216,American Express Company,2013,3,Supervisory Severely Adverse,NA,12.9,NA,11.4,20.9,1.8333333333333333,NA,573
1119794,U.S. Bancorp,2013,2,Supervisory Adverse,NA,8.6,NA,11.3,26.6,2.2735042735042734,NA,574
1275216,American Express Company,2012,3,Supervisory Severely Adverse,NA,NA,NA,10.7,15.4,1.3873873873873874,NA,575
1069778,"The PNC Financial Services Group, Inc.",2013,3,Supervisory Severely Adverse,NA,7.5,NA,10.1,10.8,1,NA,576
1069778,"The PNC Financial Services Group, Inc.",2012,3,Supervisory Severely Adverse,NA,NA,NA,10,9.8,0.875,NA,577
3232316,HSBC North America Holdings Inc.,2013,3,Supervisory Severely Adverse,NA,9.4,NA,10,-1.1,-0.09821428571428573,NA,578
3846375,Discover Financial Services,2013,3,Supervisory Severely Adverse,NA,12.5,NA,9.5,12,1.263157894736842,NA,579
1275216,American Express Company,2013,2,Supervisory Adverse,NA,13.9,NA,8.9,22.6,2.539325842696629,NA,580
3846375,Discover Financial Services,2014,3,Supervisory Severely Adverse,NA,13.3,NA,8.3,12.9,1.5542168674698795,NA,581
3846375,Discover Financial Services,2013,2,Supervisory Adverse,NA,14.2,NA,8.1,12.9,1.5925925925925928,NA,582
3232316,HSBC North America Holdings Inc.,2013,2,Supervisory Adverse,NA,11.6,NA,7.7,3,0.3658536585365854,NA,583
1131787,"SunTrust Banks, Inc.",2012,3,Supervisory Severely Adverse,NA,NA,NA,7.4,4.6,0.5679012345679012,NA,584
3981856,"Santander Holdings USA, Inc.",2014,3,Supervisory Severely Adverse,NA,10.3,NA,7.2,6.2,0.8378378378378379,NA,585
1069778,"The PNC Financial Services Group, Inc.",2013,2,Supervisory Adverse,NA,8.7,NA,6.9,15.3,2.0675675675675675,NA,586
3846375,Discover Financial Services,2014,2,Supervisory Adverse,NA,14.1,NA,6.8,13.5,1.9852941176470589,NA,587
3981856,"Santander Holdings USA, Inc.",2013,3,Supervisory Severely Adverse,NA,6.7,NA,6.4,5.6,0.8749999999999999,NA,588
1131787,"SunTrust Banks, Inc.",2014,3,Supervisory Severely Adverse,NA,8.2,NA,6.1,6.2,0.911764705882353,NA,589
1074156,BB&T Corporation,2014,3,Supervisory Severely Adverse,NA,8.2,NA,6,8,1.3333333333333333,NA,590
1074156,BB&T Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,5.9,7.1,1.1639344262295082,NA,591
1131787,"SunTrust Banks, Inc.",2013,3,Supervisory Severely Adverse,NA,8.4,NA,5.7,5.8,0.8787878787878787,NA,592
3242838,Regions Financial Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,5.4,3.1,0.5636363636363636,NA,593
3242838,Regions Financial Corporation,2014,3,Supervisory Severely Adverse,NA,8.5,NA,5.4,3.7,0.6851851851851851,NA,594
1070345,Fifth Third Bancorp,2012,3,Supervisory Severely Adverse,NA,NA,NA,5.3,4.9,0.9074074074074076,NA,595
1074156,BB&T Corporation,2013,3,Supervisory Severely Adverse,NA,8.1,NA,5.2,7,1.3207547169811322,NA,596
3242838,Regions Financial Corporation,2013,3,Supervisory Severely Adverse,NA,9.3,NA,5.2,4.3,0.8113207547169812,NA,597
1070345,Fifth Third Bancorp,2014,3,Supervisory Severely Adverse,NA,7.4,NA,5.2,4.7,0.903846153846154,NA,598
1562859,Ally Financial Inc.,2014,3,Supervisory Severely Adverse,NA,8,NA,5.1,4.1,0.7192982456140351,NA,599
3981856,"Santander Holdings USA, Inc.",2014,2,Supervisory Adverse,NA,12.2,NA,5.1,6.6,1.2692307692307694,NA,600
1562859,Ally Financial Inc.,2013,3,Supervisory Severely Adverse,NA,7.3,NA,5,3.6,0.6428571428571429,NA,601
1132449,"RBS Citizens Financial Group, Inc.",2013,3,Supervisory Severely Adverse,NA,10.7,NA,4.9,3.2,0.6153846153846154,NA,602
3981856,"Santander Holdings USA, Inc.",2013,2,Supervisory Adverse,NA,8.1,NA,4.9,6.7,1.3673469387755102,NA,603
1070345,Fifth Third Bancorp,2013,3,Supervisory Severely Adverse,NA,7.9,NA,4.8,4.7,0.959183673469388,NA,604
1132449,"Citizens Financial Group, Inc.",2014,3,Supervisory Severely Adverse,NA,10.9,NA,4.8,3.9,0.7647058823529412,NA,605
1562859,Ally Financial Inc.,2012,3,Supervisory Severely Adverse,NA,NA,NA,4.5,-3.7,-0.7115384615384616,NA,606
1037003,M&T Bank Corporation,2014,3,Supervisory Severely Adverse,NA,7.5,NA,4.4,4.1,0.911111111111111,NA,607
1131787,"SunTrust Banks, Inc.",2014,2,Supervisory Adverse,NA,9.8,NA,4.2,8.7,1.9333333333333331,NA,608
1131787,"SunTrust Banks, Inc.",2013,2,Supervisory Adverse,NA,10,NA,4.1,8.5,1.847826086956522,NA,609
1037003,M&T Bank Corporation,2013,3,Supervisory Severely Adverse,NA,6.7,NA,4,3.9,0.951219512195122,NA,610
1068025,KeyCorp,2012,3,Supervisory Severely Adverse,NA,NA,NA,3.9,2.5,0.5555555555555556,NA,611
1074156,BB&T Corporation,2014,2,Supervisory Adverse,NA,9.3,NA,3.9,9.7,2.4871794871794872,NA,612
1562859,Ally Financial Inc.,2013,2,Supervisory Adverse,NA,8.8,NA,3.8,5.3,1.261904761904762,NA,613
3242838,Regions Financial Corporation,2013,2,Supervisory Adverse,NA,10.8,NA,3.8,6,1.5384615384615383,NA,614
1074156,BB&T Corporation,2013,2,Supervisory Adverse,NA,9.3,NA,3.7,9.6,2.4615384615384612,NA,615
1132449,"RBS Citizens Financial Group, Inc.",2013,2,Supervisory Adverse,NA,12.5,NA,3.7,5,1.3157894736842104,NA,616
1070345,Fifth Third Bancorp,2013,2,Supervisory Adverse,NA,9.1,NA,3.6,6.4,1.7297297297297298,NA,617
3242838,Regions Financial Corporation,2014,2,Supervisory Adverse,NA,10.7,NA,3.6,4.9,1.3611111111111112,NA,618
1562859,Ally Financial Inc.,2014,2,Supervisory Adverse,NA,9.4,NA,3.5,4.5,1.2162162162162162,NA,619
1378434,UnionBanCal Corporation,2013,3,Supervisory Severely Adverse,NA,8.2,NA,3.4,0.8,0.2105263157894737,NA,620
1070345,Fifth Third Bancorp,2014,2,Supervisory Adverse,NA,9,NA,3.4,6.3,1.8529411764705883,NA,621
1245415,BMO Financial Corp.,2013,3,Supervisory Severely Adverse,NA,8.9,NA,3.3,1.5,0.42857142857142855,NA,622
1132449,"Citizens Financial Group, Inc.",2014,2,Supervisory Adverse,NA,12.3,NA,3.3,4.8,1.4545454545454546,NA,623
1078529,"BBVA Compass Bancshares, Inc.",2014,3,Supervisory Severely Adverse,NA,6.9,NA,3.2,1.1,0.3235294117647059,NA,624
1068025,KeyCorp,2014,3,Supervisory Severely Adverse,NA,9.6,NA,3,3.1,0.96875,NA,625
1037003,M&T Bank Corporation,2014,2,Supervisory Adverse,NA,9.5,NA,3,5.3,1.7666666666666666,NA,626
1068025,KeyCorp,2013,3,Supervisory Severely Adverse,NA,9.3,NA,2.9,2.5,0.7575757575757576,NA,627
1037003,M&T Bank Corporation,2013,2,Supervisory Adverse,NA,9,NA,2.9,5.3,1.7666666666666666,NA,628
1245415,BMO Financial Corp.,2014,3,Supervisory Severely Adverse,NA,7.4,NA,2.7,1.1,0.40740740740740744,NA,629
1078529,"BBVA Compass Bancshares, Inc.",2013,3,Supervisory Severely Adverse,NA,8.6,NA,2.6,1.2,0.4444444444444444,NA,630
1027004,Zions Bancorporation,2014,3,Supervisory Severely Adverse,NA,6,NA,2.6,0.6,0.2,NA,631
1027004,Zions Bancorporation,2013,3,Supervisory Severely Adverse,NA,4.6,NA,2.5,0.2,0.07142857142857144,NA,632
1245415,BMO Financial Corp.,2013,2,Supervisory Adverse,NA,11.1,NA,2.4,2.4,0.923076923076923,NA,633
1199611,Northern Trust Corporation,2013,3,Supervisory Severely Adverse,NA,10.6,NA,2.4,2.7,1.1250000000000002,NA,634
1199844,Comerica Incorporated,2014,3,Supervisory Severely Adverse,NA,8.7,NA,2.2,1.7,0.7727272727272726,NA,635
1199844,Comerica Incorporated,2013,3,Supervisory Severely Adverse,NA,8.4,NA,2.1,1.1,0.5238095238095238,NA,636
1068191,Huntington Bancshares Incorporated,2013,3,Supervisory Severely Adverse,NA,7.9,NA,2.1,1.5,0.6521739130434782,NA,637
1068025,KeyCorp,2013,2,Supervisory Adverse,NA,10.5,NA,2.1,3.8,1.5833333333333333,NA,638
2380443,"The Goldman Sachs Group, Inc.",2012,3,Supervisory Severely Adverse,NA,NA,NA,2,14.4,0.42105263157894746,NA,639
1378434,UnionBanCal Corporation,2013,2,Supervisory Adverse,NA,11.1,NA,2,2.3,0.9583333333333331,NA,640
1078529,"BBVA Compass Bancshares, Inc.",2014,2,Supervisory Adverse,NA,10,NA,2,1.8,0.9,NA,641
1068191,Huntington Bancshares Incorporated,2014,3,Supervisory Severely Adverse,NA,8.7,NA,2,2.2,1,NA,642
1068025,KeyCorp,2014,2,Supervisory Adverse,NA,10.5,NA,2,4.1,1.863636363636363,NA,643
1078529,"BBVA Compass Bancshares, Inc.",2013,2,Supervisory Adverse,NA,10.8,NA,1.8,2,1.0526315789473684,NA,644
2162966,Morgan Stanley,2013,3,Supervisory Severely Adverse,NA,7.1,NA,1.7,0.4,0.02339181286549707,NA,645
1199611,Northern Trust Corporation,2013,2,Supervisory Adverse,NA,11.1,NA,1.7,3.3,1.9411764705882353,NA,646
1027004,Zions Bancorporation,2013,2,Supervisory Adverse,NA,7.5,NA,1.7,0.7,0.35,NA,647
1245415,BMO Financial Corp.,2014,2,Supervisory Adverse,NA,10.5,NA,1.7,2.4,1.411764705882353,NA,648
2162966,Morgan Stanley,2012,3,Supervisory Severely Adverse,NA,NA,NA,1.6,1.2,0.06,NA,649
1068191,Huntington Bancshares Incorporated,2013,2,Supervisory Adverse,NA,9.4,NA,1.6,2.3,1.2105263157894737,NA,650
2380443,"The Goldman Sachs Group, Inc.",2013,3,Supervisory Severely Adverse,NA,6.6,NA,1.6,4.9,0.17883211678832117,NA,651
1027004,Zions Bancorporation,2014,2,Supervisory Adverse,NA,10.3,NA,1.6,1.5,0.8823529411764705,NA,652
1068191,Huntington Bancshares Incorporated,2014,2,Supervisory Adverse,NA,9.7,NA,1.4,2.5,1.6666666666666667,NA,653
1199844,Comerica Incorporated,2013,2,Supervisory Adverse,NA,10,NA,1.3,1.9,1.4615384615384617,NA,654
1199844,Comerica Incorporated,2014,2,Supervisory Adverse,NA,10.1,NA,1.3,2.8,2.1538461538461537,NA,655
3587146,The Bank of New York Mellon Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,1.2,6.8,4.857142857142858,NA,656
2162966,Morgan Stanley,2013,2,Supervisory Adverse,NA,8.4,NA,1.2,1.5,0.125,NA,657
2380443,"The Goldman Sachs Group, Inc.",2013,2,Supervisory Adverse,NA,8.2,NA,1.1,4.7,0.23737373737373735,NA,658
3587146,The Bank of New York Mellon Corporation,2013,3,Supervisory Severely Adverse,NA,13.8,NA,0.8,8.3,3.458333333333334,NA,659
1032473,Deutsche Bank Trust Corporation,2014,3,Supervisory Severely Adverse,NA,28.6,NA,0.8,1,1.25,NA,660
3587146,The Bank of New York Mellon Corporation,2013,2,Supervisory Adverse,NA,13.3,NA,0.6,11.3,7.533333333333334,NA,661
1111435,State Street Corporation,2013,3,Supervisory Severely Adverse,NA,11.4,NA,0.5,4.8,1.846153846153846,NA,662
1032473,Deutsche Bank Trust Corporation,2014,2,Supervisory Adverse,NA,30.2,NA,0.5,2.8,5.6,NA,663
1111435,State Street Corporation,2012,3,Supervisory Severely Adverse,NA,NA,NA,0.3,3,2.142857142857143,NA,664
1111435,State Street Corporation,2013,2,Supervisory Adverse,NA,11.2,NA,0.3,7.5,5,NA,665
