bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount,y_credit_loss_ratio,y_credit_loss_rate,y_ppnr_ratio,y_ppnr_rate,y_capital_depletion,y_pretax_margin,x_initial_cet1,x_initial_rwa,x_rwa_growth,x_ppnr_absorption,x_loan_loss_burden,x_observed_loss_burden,x_provision_ratio,x_ppnr_to_losses,credit_loss_model_sample,ppnr_model_sample,capital_model_sample,full_core_model_sample
2816906,DB USA Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,26.2,18.6,18.4,37.7,31.1,30.9,37.7,31.5,31.4,9.8,7.4,7.4,9.1,6.9,6.9,36.6,33.6,0.4,3.2,-0.2,-0.2,0.5,-2,-1.8,0.8,10.2,11.2,0,0,1.3,0,-0.2,-0.2,7.599999999999998,7.800000000000001,6.600000000000001,6.800000000000004,6.200000000000003,6.300000000000004,2.4000000000000004,2.4000000000000004,-3,-0.08196721311475409,1.3,1.7000000000000002,-0.1176470588235294,1.25,10,-2,-8.5,0,0.01092896174863388,3.2,-0.00546448087431694,-0.2,7.800000000000001,-0.0546448087431694,26.2,36.6,-0.08196721311475409,-0.1176470588235294,-2,-8.5,1.25,-0.5,1,1,1,1
3846375,Discover Financial Services,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.2,8.5,8.2,11.8,9,8.8,13.5,10.7,10.6,10.3,7.8,7.6,NA,NA,NA,98.2,98.2,16.3,17,15.8,13.8,18.6,-2.8,-2.5,22.1,3.9,10.2,0,0,0,0,0,0,2.6999999999999993,3,2.8000000000000007,3,2.8000000000000007,2.9000000000000004,2.500000000000001,2.700000000000001,0,0,0,16.3,0.9693251533742332,1.1411042944785277,-0.1772151898734177,1.0316455696202531,1.0316455696202531,0,0.1659877800407332,17,0.16089613034623218,13.8,3,-0.0285132382892057,11.2,98.2,0,0.9693251533742332,1.0316455696202531,1.0316455696202531,1.1411042944785277,0.9693251533742331,1,1,1,1
1070345,Fifth Third Bancorp,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.7,8.1,8.1,11,9.4,9.3,13.8,12.5,12.4,9.5,8.2,8.1,NA,NA,NA,142.1,143.2,7.4,6.8,6.4,3.8,8.5,-2.1,-1.3,10.4,7.2,11.2,0,0,0,0.1,0,0,1.5999999999999996,1.5999999999999996,1.5999999999999996,1.6999999999999993,1.3000000000000007,1.4000000000000004,1.3000000000000007,1.4000000000000004,1.0999999999999943,0.0077410274454609,0.1,7.5,0.8533333333333334,1.148648648648649,-0.328125,1.15625,1.171875,0,0.05207600281491907,6.8,0.04503870513722731,3.8,1.5999999999999996,-0.01477832512315271,9.7,142.1,0.0077410274454609,0.8533333333333334,1.15625,1.171875,1.1486486486486487,0.8648648648648649,1,1,1,1
3232316,HSBC North America Holdings Inc.,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,13,7.3,7.3,14.8,9.2,9.2,18.4,13.3,13.3,7.8,4.7,4.7,5.7,3.4,3.4,128.7,123.3,3.9,6,-0.1,-0.1,4.5,-6.3,-2.5,5.2,4.5,9.8,0,0.1,1.4,0.2,-0.5,-0.2,5.7,5.7,5.600000000000001,5.600000000000001,5.099999999999998,5.099999999999998,3.0999999999999996,3.0999999999999996,-5.3999999999999915,-0.0419580419580419,1.7,5.6000000000000005,-0.01785714285714285,1.153846153846154,62.99999999999999,-39,-56,0.3,0.030303030303030304,6,-7.770007770007771e-4,-0.1,5.7,-0.04895104895104895,13,128.7,-0.0419580419580419,-0.01785714285714285,-39,-56,1.153846153846154,-0.025641025641025644,1,1,1,1
1068191,Huntington Bancshares Incorporated,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.9,8.5,8.5,11.3,9.9,9.9,13,11.9,11.9,9.3,8.2,8.1,NA,NA,NA,87.5,87.8,3.8,5.1,3.2,3,4.3,-1.1,-1,6.9,3,6.6,0,0,0,0,0,0,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.0999999999999996,1.0999999999999996,1.1000000000000014,1.200000000000001,0.29999999999999716,0.00342857142857139,0,3.8,0.8421052631578948,1.131578947368421,-0.34375,1.1874999999999998,1.1874999999999998,0,0.04342857142857143,5.1,0.036571428571428574,3,1.4000000000000004,-0.012571428571428572,9.9,87.5,0.00342857142857139,0.8421052631578948,1.1874999999999998,1.1874999999999998,1.131578947368421,0.8421052631578948,1,1,1,1
1039502,JPMorgan Chase & Co.,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,12.4,10.6,9.8,14.1,12.4,11.6,16,14.6,13.8,7.9,6.8,6.4,6.3,5.4,5.1,1515.9,1500.9,64.4,6.6,73,2.7,72.3,-24.5,-0.9,119.2,118.1,164.2,0,0.7,21.8,2.7,1.5,0.2,1.8000000000000007,2.5999999999999996,1.6999999999999993,2.5,1.4000000000000004,2.1999999999999993,1.1000000000000003,1.5,-15,-0.0098951118147635,25.2,89.60000000000001,0.8147321428571428,1.122670807453416,-0.3356164383561644,0.8821917808219178,1.227397260273973,-1.3,0.042483013391384654,6.6,0.04815621083184907,2.7,2.5999999999999996,-0.016162015964113728,12.4,1515.9,-0.0098951118147635,0.8147321428571428,0.8821917808219178,1.227397260273973,1.122670807453416,1.1335403726708073,1,1,1,1
1068025,KeyCorp,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.4,8.1,8,10.9,9.5,9.4,12.8,11.8,11.8,9.9,8.7,8.6,NA,NA,NA,130.9,132.1,5.1,5.3,4.3,3,5.6,-1.5,-1.1,8.6,5.2,9.5,0,0,0,0.3,0,0,1.3000000000000007,1.4000000000000004,1.4000000000000004,1.5,1,1,1.200000000000001,1.3000000000000007,1.1999999999999886,0.00916730328495025,0.3,5.3999999999999995,0.7962962962962964,1.0980392156862746,-0.3488372093023256,1.1860465116279069,1.255813953488372,0,0.03896103896103895,5.3,0.03284950343773873,3,1.4000000000000004,-0.011459129106187928,9.4,130.9,0.00916730328495025,0.7962962962962964,1.1860465116279069,1.255813953488372,1.0980392156862746,0.8431372549019608,1,1,1,1
1037003,M&T Bank Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.7,8.6,8.5,10.9,9.8,9.7,13.1,12.1,12,9.6,8.6,8.5,NA,NA,NA,103.3,103.6,5,5.5,4.7,3.9,5.7,-1,-0.8,8.1,4,7.3,0,0,0,0,0,0,1.0999999999999996,1.1999999999999993,1.0999999999999996,1.200000000000001,1,1.0999999999999996,1,1.0999999999999996,0.29999999999999716,0.00290416263310742,0,5,0.94,1.14,-0.2127659574468085,1.0638297872340423,1.0638297872340423,0,0.0484027105517909,5.5,0.04549854791868345,3.9,1.1999999999999993,-0.00968054211035818,9.7,103.3,0.00290416263310742,0.94,1.0638297872340423,1.0638297872340423,1.1400000000000001,0.9400000000000001,1,1,1,1
1378434,MUFG Americas Holdings Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,14.1,9.7,9.7,14.1,9.7,9.7,14.7,11,11,8.9,6.1,6.1,NA,NA,NA,107,106.4,5.1,5.7,1.8,1,6.4,-4.9,-2.9,7.4,4.9,10.5,0,0.1,0,0.2,0,0,4.4,4.4,4.4,4.4,3.6999999999999993,3.6999999999999993,2.8000000000000007,2.8000000000000007,-0.5999999999999943,-0.00560747663551396,0.30000000000000004,5.3999999999999995,0.33333333333333337,1.254901960784314,-2.7222222222222223,2.833333333333333,2.9999999999999996,0,0.047663551401869154,5.7,0.016822429906542057,1,4.4,-0.04579439252336449,14.1,107,-0.00560747663551396,0.33333333333333337,2.833333333333333,2.9999999999999996,1.254901960784314,0.35294117647058826,1,1,1,1
2162966,Morgan Stanley,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,16.4,12.5,11.3,18.6,14.7,13.5,21,17.3,16.2,8.3,6.4,5.9,6.4,4.9,4.5,394.2,387.8,5.3,3.5,5,0.6,6.5,-16.5,-1.8,10.6,67.4,72.9,0,0.1,9.5,5.5,-2.8,-1.6,3.8999999999999986,5.099999999999998,3.900000000000002,5.100000000000001,3.6999999999999993,4.800000000000001,1.9000000000000004,2.4000000000000004,-6.399999999999977,-0.01623541349568741,15.1,20.4,0.2450980392156863,1.2264150943396226,-3.3,1.06,4.08,1.1999999999999995,0.013444951801116184,3.5,0.012683916793505836,0.6,5.099999999999998,-0.04185692541856926,16.4,394.2,-0.01623541349568741,0.2450980392156863,1.06,4.08,1.2264150943396226,0.9433962264150944,1,1,1,1
1199611,Northern Trust Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,12.7,13.2,12.8,14.5,15,14.6,16.3,17.5,16.8,8.7,9,8.7,7.6,7.9,7.7,70.1,70.2,1.8,5.7,2.6,1.9,2.2,0.2,0.2,3,9.6,10,0,0.1,0,0,-0.2,0.1,-0.5,-0.10000000000000142,-0.5,-0.09999999999999964,-1.1999999999999993,-0.5,-0.3000000000000007,0,0.10000000000000853,0.00142653352353792,0.1,1.9,1.368421052631579,1.2222222222222223,0.07692307692307693,0.6923076923076923,0.7307692307692308,0.30000000000000004,0.02567760342368046,5.7,0.037089871611982884,1.9,-0.10000000000000142,0.002853067047075607,12.7,70.1,0.00142653352353792,1.368421052631579,0.6923076923076923,0.7307692307692308,1.2222222222222223,1.4444444444444444,1,1,1,1
5280254,RBC US Group Holdings LLC,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,17.2,13.6,13.6,17.2,13.6,13.6,17.8,15,15,9.8,7.6,7.6,NA,NA,NA,75.3,73.4,3.2,5.2,1.6,1.1,3.9,-2.6,-1.9,5.7,10.3,14.5,0,0.3,0,0,0,0,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,2.8000000000000007,2.8000000000000007,2.200000000000001,2.200000000000001,-1.8999999999999917,-0.02523240371845938,0.3,3.5,0.4571428571428572,1.21875,-1.625,2,2.1875,0,0.042496679946879154,5.2,0.021248339973439577,1.1,3.5999999999999996,-0.034528552456839313,17.2,75.3,-0.02523240371845938,0.4571428571428572,2,2.1875,1.21875,0.5,1,1,1,1
3242838,Regions Financial Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.7,7.3,7.3,10.9,8.5,8.5,12.7,10.7,10.7,9.6,7.5,7.5,NA,NA,NA,105.7,105.3,5.3,6.3,3.8,3,6.3,-2.6,-2,7.6,4.6,8.4,0,0,0,0.1,0,0,2.3999999999999995,2.3999999999999995,2.4000000000000004,2.4000000000000004,2,2,2.0999999999999996,2.0999999999999996,-0.4000000000000057,-0.0037842951750237,0.1,5.3999999999999995,0.7037037037037037,1.1886792452830188,-0.6842105263157895,1.3947368421052633,1.4210526315789471,0,0.050141911069063384,6.3,0.03595080416272469,3,2.3999999999999995,-0.02459791863765374,9.7,105.7,-0.0037842951750237,0.7037037037037037,1.3947368421052633,1.4210526315789471,1.1886792452830188,0.71698113207547165,1,1,1,1
3981856,"Santander Holdings USA, Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,14.6,13.2,13.2,15.8,14.4,14.3,17.2,15.8,15.8,13.1,12,12,NA,NA,NA,118.9,120.1,8.6,9.3,7.3,4.9,8.3,-1.2,-0.8,14.4,8,15.1,0,0,0,0.1,0,0,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.5,1.3999999999999986,1.3999999999999986,1.0999999999999996,1.0999999999999996,1.1999999999999886,0.01009251471825053,0.1,8.7,0.839080459770115,0.9651162790697676,-0.1643835616438356,1.178082191780822,1.191780821917808,0,0.07232968881412952,9.3,0.061396131202691336,4.9,1.4000000000000004,-0.01009251471825063,14.6,118.9,0.01009251471825053,0.839080459770115,1.178082191780822,1.191780821917808,0.9651162790697676,0.8488372093023256,1,1,1,1
1111435,State Street Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.7,12.9,11.5,14.6,15.8,14.3,15.7,17.2,15.7,6.9,7.5,6.8,6.1,6.6,6,104,104.1,1.2,4.5,3.6,1.5,1.4,1.4,0.6,4.7,19.4,20.5,0,0.1,0.6,0,-0.9,-0.6,-1.200000000000001,0.1999999999999993,-1.200000000000001,0.29999999999999893,-1.5,0,-0.5999999999999996,0.10000000000000052,0.09999999999999432,9.615384615384068e-4,0.7,1.9,1.8947368421052633,1.1666666666666667,0.3888888888888888,0.3333333333333333,0.5277777777777778,0.30000000000000004,0.011538461538461537,4.5,0.03461538461538462,1.5,0.1999999999999993,0.01346153846153846,11.7,104,9.615384615384068e-4,1.8947368421052633,0.3333333333333333,0.5277777777777778,1.1666666666666667,3,1,1,1,1
3606542,TD Group US Holdings LLC,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,16.2,17.2,16.2,16.2,17.2,16.2,17.3,18.4,17.4,9.4,9.8,9.4,8.5,8.8,8.5,221.6,218,9.6,5.9,10.7,2.6,10.3,0.1,0,20.9,6.6,16.9,0,0.3,0,0,-0.3,0,-1,0,-1,0,-1.099999999999998,-0.09999999999999788,-0.4000000000000003,0,-3.5999999999999943,-0.01624548736462091,0.3,9.9,1.0808080808080809,1.0729166666666667,0.00934579439252336,0.897196261682243,0.9252336448598132,0.3,0.04332129963898917,5.9,0.04828519855595668,2.6,0,4.512635379061372e-4,16.2,221.6,-0.01624548736462091,1.0808080808080809,0.897196261682243,0.9252336448598132,1.0729166666666667,1.1145833333333333,1,1,1,1
3587146,The Bank of New York Mellon Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,12.5,14.6,12.3,14.8,16.9,14.6,15.8,18,15.7,6.6,7.5,6.5,6.1,6.9,6,148.7,148.7,1.5,2.7,7.2,1.9,1.8,4.4,1.2,6.4,27.8,26.9,0,0.2,0.8,0,-2.6,-2.6,-2.0999999999999996,0.1999999999999993,-2.099999999999998,0.2000000000000011,-2.1999999999999993,0.10000000000000142,-0.9000000000000004,0.09999999999999964,0,0,1,2.5,2.88,1.2,0.6111111111111112,0.20833333333333331,0.3472222222222222,0,0.010087424344317418,2.7,0.04841963685272361,1.9,0.1999999999999993,0.02958977807666443,12.5,148.7,0,2.88,0.20833333333333331,0.3472222222222222,1.2,4.8,1,1,1,1
2380443,"The Goldman Sachs Group, Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,13.3,8.4,7,15.2,10.3,8.9,17.8,13.2,11.9,8.7,5.8,5,6.2,4.1,3.6,563.6,550.6,9.8,8.1,10.6,1.1,11.1,-27,-2.7,10.4,58.8,58.6,0,0,17.8,8.5,-1.5,-1,4.9,6.300000000000001,4.899999999999999,6.299999999999999,4.600000000000001,5.9,2.8999999999999995,3.6999999999999993,-13,-0.02306600425833924,26.3,36.1,0.2936288088642659,1.1326530612244896,-2.547169811320755,0.9245283018867926,3.405660377358491,0.5,0.01738821859474805,8.1,0.018807665010645847,1.1,6.300000000000001,-0.047906316536550746,13.3,563.6,-0.02306600425833924,0.2936288088642659,0.9245283018867926,3.405660377358491,1.1326530612244896,1.0816326530612244,1,1,1,1
1069778,"The PNC Financial Services Group, Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.5,10,9.2,10.7,11.1,10.3,12.7,13.5,12.6,9.1,9.4,8.8,7.6,7.8,7.3,340.8,339,12.1,5.1,12.9,3.1,13.2,-0.7,-0.2,22.7,16.5,26.2,0,0.1,0,0.3,0.5,-0.1,-0.5,0.3000000000000007,-0.4000000000000003,0.3999999999999986,-0.8000000000000007,0.09999999999999964,-0.3000000000000007,0.29999999999999893,-1.8000000000000114,-0.0052816901408451,0.4,12.5,1.032,1.0909090909090908,-0.05426356589147286,0.937984496124031,0.9689922480620154,-0.6,0.03550469483568075,5.1,0.037852112676056336,3.1,0.3000000000000007,-0.0020539906103286382,9.5,340.8,-0.0052816901408451,1.032,0.937984496124031,0.9689922480620154,1.0909090909090908,1.0661157024793388,1,1,1,1
1074156,Truist Financial Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.5,7.4,7.4,10.8,8.8,8.8,12.6,11.4,11.4,14.7,7.6,7.6,7.9,6.4,6.4,376.1,375.2,15.3,5.1,11.9,2.5,19.3,-8,-1.7,27.4,17.5,33,0,0,0,0.6,0,0,2.0999999999999996,2.0999999999999996,2,2,1.1999999999999993,1.1999999999999993,7.1,7.1,-0.9000000000000341,-0.00239298059026863,0.6,15.9,0.7484276729559749,1.261437908496732,-0.6722689075630252,1.2857142857142858,1.3361344537815123,0,0.040680670034565276,5.1,0.03164052113799521,2.5,2.0999999999999996,-0.02127093858016485,9.5,376.1,-0.00239298059026863,0.7484276729559749,1.2857142857142858,1.3361344537815123,1.261437908496732,0.7777777777777778,1,1,1,1
1119794,U.S. Bancorp,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.1,9.3,8.9,10.7,10.8,10.4,12.7,13,12.6,8.8,8.9,8.5,7,7.1,6.8,391.3,392.5,17.1,5.8,18.5,3.7,18.6,-0.1,0,28.5,21.3,31.3,0,0,0,0,-1.3,-0.1,-0.2000000000000011,0.1999999999999993,-0.10000000000000142,0.29999999999999893,-0.3000000000000007,0.09999999999999964,-0.09999999999999964,0.3000000000000007,1.1999999999999886,0.00306670074111931,0,17.1,1.0818713450292397,1.087719298245614,-0.0054054054054054,0.9243243243243244,0.9243243243243244,1.2,0.04370048556095068,5.8,0.04727830309225658,3.7,0.1999999999999993,-2.555583950932788e-4,9.1,391.3,0.00306670074111931,1.0818713450292397,0.9243243243243244,0.9243243243243244,1.087719298245614,1.0818713450292397,1,1,1,1
4846998,UBS Americas Holding LLC,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,22.1,19.9,17.9,27.7,25.6,23.8,29,27.6,25.3,11.8,10.8,9.9,9.8,9,8.2,54.1,53.4,1.2,2,3.4,2.4,1.5,0.5,0.4,3.8,23.8,24.2,0,0,1.4,0,0,0,2.200000000000003,4.200000000000003,2.099999999999998,3.8999999999999986,1.3999999999999986,3.6999999999999993,1,1.9000000000000004,-0.7000000000000028,-0.01293900184842888,1.4,2.5999999999999996,1.307692307692308,1.25,0.14705882352941177,0.35294117647058826,0.7647058823529411,0,0.022181146025878003,2,0.06284658040665433,2.4,4.200000000000003,0.009242144177449167,22.1,54.1,-0.01293900184842888,1.307692307692308,0.35294117647058826,0.7647058823529411,1.25,2.8333333333333335,1,1,1,1
1120754,Wells Fargo & Company,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.1,9.7,9.1,12.8,11.3,10.7,15.8,14.7,14.2,8.3,7.3,6.9,7.1,6.2,5.9,1245.9,1235.4,47.4,4.9,50.2,2.6,52.9,-16.3,-0.8,110.9,74.2,134.9,0,2,8.7,2.9,-1,-1.9,1.4000000000000004,2,1.5,2.1000000000000014,1.1000000000000014,1.6000000000000014,1.0000000000000009,1.4000000000000004,-10.5,-0.00842764266795087,13.6,60.99999999999999,0.8229508196721312,1.1160337552742616,-0.3247011952191235,0.944223107569721,1.2151394422310755,-0.8999999999999999,0.03804478690103539,4.9,0.04029215827915563,2.6,2,-0.013082911951199936,11.1,1245.9,-0.00842764266795087,0.8229508196721312,0.944223107569721,1.2151394422310755,1.1160337552742616,1.059071729957806,1,1,1,1
NA,23 participating firms,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,13,11.2,10.6,14.7,13,12.3,17.1,15.3,14.9,8,7,6.6,7.7,5.8,5.5,9260.6,9175.3,353,6.2,298.4,1.7,294.2,-117.1,-0.7,644.3,745.2,1091.1,0,4.3,86.5,30.5,-34.1,-34.4,1.8000000000000007,2.4000000000000004,1.6999999999999993,2.3999999999999986,1.8000000000000007,2.200000000000001,1,1.4000000000000004,-85.30000000000109,-0.00921106623760891,121.3,474.3,0.6291376765760067,0.8334277620396601,-0.39242627345844505,1.182975871313673,1.5894772117962468,-0.29999999999999716,0.038118480444031703,6.2,0.03222253417705116,1.7,2.4000000000000004,-0.01264496900848757,13,9260.6,-0.00921106623760891,0.6291376765760067,1.182975871313673,1.5894772117962468,0.8334277620396601,0.8453257790368272,1,1,1,1
NA,33 participating firms,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,12.2,10.2,9.6,13.8,11.8,11.3,16.4,14.2,14,7.9,6.7,6.4,7.4,5.5,5.2,10370.5,10275,514.3,7.7,370.8,2,429.1,-172.8,-0.9,741.8,889.8,1260.8,0,3.6,95.1,15.7,-37.2,-32,2,2.5999999999999996,2,2.5,2.1999999999999993,2.3999999999999986,1.2000000000000002,1.5,-95.5,-0.0092088134612603,114.4,628.7,0.5897884523620168,0.8343379350573596,-0.46601941747572817,1.3870010787486513,1.6955231930960086,5.200000000000003,0.04959259437828455,7.7,0.03575526734487248,2,2.5999999999999996,-0.016662648859746398,12.2,10370.5,-0.0092088134612603,0.5897884523620168,1.3870010787486513,1.6955231930960086,0.8343379350573596,0.720979972778534,1,1,1,1
NA,33 participating firms,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,12.2,9.9,9.7,13.8,11.5,11.4,16.4,14.1,14.1,7.9,6.5,6.4,7.4,5.3,5.2,10370.5,10271.8,491.2,7.3,362.9,1.9,440.1,-198.4,-1.1,747.4,879,1263.5,0,3.7,95.1,22.4,-37.2,-40.4,2.299999999999999,2.5,2.3000000000000007,2.4000000000000004,2.299999999999999,2.299999999999999,1.4000000000000004,1.5,-98.70000000000071,-0.00951738103273716,121.2,612.4,0.5925865447419987,0.8959690553745929,-0.5467070818407275,1.3535409203637363,1.68751722237531,-3.1999999999999957,0.04736512222168651,7.3,0.03499349115278916,1.9,2.5,-0.019131189431560676,12.2,10370.5,-0.00951738103273716,0.5925865447419987,1.3535409203637363,1.68751722237531,0.8959690553745929,0.7388029315960912,1,1,1,1
1562859,Ally Financial Inc.,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,10.1,7.4,7.4,11.9,9.1,9.1,13.8,11.1,11.1,8.9,6.9,6.9,NA,NA,NA,137,135.5,8.1,6.9,3.7,2,7,-3.6,-2,8.1,6.9,11.3,0,0.3,0,0,0,0,2.6999999999999993,2.6999999999999993,2.8000000000000007,2.8000000000000007,2.700000000000001,2.700000000000001,2,2,-1.5,-0.01094890510948905,0.3,8.4,0.44047619047619047,0.8641975308641976,-0.9729729729729728,2.189189189189189,2.27027027027027,0,0.059124087591240874,6.9,0.027007299270072994,2,2.6999999999999993,-0.026277372262773723,10.1,137,-0.01094890510948905,0.44047619047619047,2.189189189189189,2.27027027027027,0.8641975308641976,0.45679012345679015,1,1,1,1
1562859,Ally Financial Inc.,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,10.1,7.3,7.3,11.9,9.1,9.1,13.8,11.1,11.1,8.9,6.8,6.8,NA,NA,NA,137,135,7.7,6.6,3.7,2,7.3,-3.9,-2.1,8.1,6.9,11.3,0,0.3,0,0.1,0,0,2.8,2.8,2.8000000000000007,2.8000000000000007,2.700000000000001,2.700000000000001,2.1000000000000005,2.1000000000000005,-2,-0.0145985401459854,0.4,8.1,0.45679012345679015,0.948051948051948,-1.054054054054054,2.081081081081081,2.189189189189189,0,0.0562043795620438,6.6,0.027007299270072994,2,2.8,-0.02846715328467153,10.1,137,-0.0145985401459854,0.45679012345679015,2.081081081081081,2.189189189189189,0.948051948051948,0.4805194805194805,1,1,1,1
1275216,American Express Company,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,13.6,17,13.5,14.8,18.2,14.8,16.5,19.8,16.5,10.4,13.1,10.4,NA,NA,NA,129.3,132.9,15.4,13.8,18.8,10,12.6,6.2,3.3,12.6,74.5,68.2,0,0,0,0,-2.9,-2.9,-3.4000000000000004,0.09999999999999964,-3.3999999999999986,0,-3.3000000000000007,0,-2.6999999999999993,0,3.5999999999999943,0.02784222737819021,0,15.4,1.2207792207792207,0.8181818181818181,0.32978723404255317,0.8191489361702128,0.8191489361702128,0,0.1191028615622583,13.8,0.1453982985305491,10,0.09999999999999964,0.04795050270688322,13.6,129.3,0.02784222737819021,1.2207792207792207,0.8191489361702128,0.8191489361702128,0.8181818181818181,1.2207792207792207,1,1,1,1
1275216,American Express Company,2020,6/30/2020,December 2020 Stress Test,30,Supervisory Alternative Severe,13.6,17.3,13.7,14.8,18.5,15,16.5,20.2,16.6,10.4,13.3,10.6,NA,NA,NA,129.3,131.9,14.1,12.6,18.9,10,12.2,6.6,3.5,12.7,74.5,68.2,0,0,0,0,-2.9,-2.9,-3.700000000000001,-0.09999999999999964,-3.6999999999999993,-0.1999999999999993,-3.6999999999999993,-0.10000000000000142,-2.9000000000000004,-0.1999999999999993,2.5999999999999943,0.02010827532869291,0,14.1,1.3404255319148934,0.8652482269503545,0.3492063492063492,0.746031746031746,0.746031746031746,0,0.10904872389791181,12.6,0.14617169373549882,10,-0.09999999999999964,0.051044083526682126,13.6,129.3,0.02010827532869291,1.3404255319148934,0.746031746031746,0.746031746031746,0.8652482269503545,1.3404255319148934,1,1,1,1
1245415,BMO Financial Corp.,2020,6/30/2020,December 2020 Stress Test,3,Supervisory Severely Adverse,12.1,7,7,12.6,7.5,7.5,15.1,10,10,8.5,5,5,NA,NA,NA,125.3,124.5,6.5,7.6,0.8,0.4,6.6,-5.8,-3.1,7.9,3.3,10.4,0,0,0,0,0,0,5.1,5.1,5.1,5.1,5.1,5.1,3.5,3.5,-0.7999999999999972,-0.0063846767757382,0,6.5,0.12307692307692308,1.015384615384615,-7.249999999999999,8.125,8.125,0,0.05187549880287311,7.6,0.006384676775738229,0.4,5.1,-0.04628890662410216,12.1,125.3,-0.0063846767757382,0.12307692307692308,8.125,8.125,1.0153846153846153,0.12307692307692308,1,1,1,1
1245415,BMO Financial Corp.,2020,12/31/2020,DFAST 2021,3,Supervisory Severely Adverse,12.5,9.5,9.5,13.5,10.6,10.6,15.6,12.5,12.5,9.3,7.2,7.2,NA,NA,NA,127.4,127.6,5.9,7,2.7,1.5,5.9,-3.2,-1.7,8,4,9.2,0,0,0,0,0,0,3,3,2.9000000000000004,2.9000000000000004,3.0999999999999996,3.0999999999999996,2.1000000000000005,2.1000000000000005,0.19999999999998863,0.00156985871271576,0,5.9,0.4576271186440678,1,-1.1851851851851851,2.185185185185185,2.185185185185185,0,0.04631083202511774,7,0.02119309262166405,1.5,3,-0.02511773940345369,12.5,127.4,0.00156985871271576,0.4576271186440678,2.185185185185185,2.185185185185185,1,0.4576271186440678,1,1,1,1
