component,duplicated_key,bank_rssd_id,bank_name,exercise_year,scenario_code,scenario_label,key_count
ppnr,FALSE,1073757,Bank of America Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1073757,Bank of America Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1073757,Bank of America Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1073757,Bank of America Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1073757,Bank of America Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,1074156,BB&T Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,Truist Financial Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1074156,Truist Financial Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1074156,Truist Financial Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1074156,Truist Financial Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,Truist Financial Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,Truist Financial Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,Truist Financial Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1074156,Truist Financial Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1075612,"First Citizens Bancshares, Inc.",2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2015,2,Supervisory Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2016,2,Supervisory Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,1078529,"BBVA Compass Bancshares, Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1111435,State Street Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1111435,State Street Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1111435,State Street Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1111435,State Street Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2015,2,Supervisory Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2016,2,Supervisory Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2017,2,Supervisory Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2018,2,Supervisory Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1119794,U.S. Bancorp,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1119794,U.S. Bancorp,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1119794,U.S. Bancorp,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1119794,U.S. Bancorp,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2015,2,Supervisory Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2016,2,Supervisory Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2017,2,Supervisory Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2018,2,Supervisory Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1120754,Wells Fargo & Company,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1120754,Wells Fargo & Company,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1120754,Wells Fargo & Company,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1120754,Wells Fargo & Company,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2015,2,Supervisory Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2016,2,Supervisory Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,1131787,"SunTrust Banks, Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2015,2,Supervisory Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2016,2,Supervisory Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2019,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2020,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1132449,"Citizens Financial Group, Inc.",2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1199611,Northern Trust Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1199611,Northern Trust Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1199611,Northern Trust Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199611,Northern Trust Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199844,Comerica Incorporated,2015,2,Supervisory Adverse,1
ppnr,FALSE,1199844,Comerica Incorporated,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1199844,Comerica Incorporated,2016,2,Supervisory Adverse,1
ppnr,FALSE,1199844,Comerica Incorporated,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2015,2,Supervisory Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2016,2,Supervisory Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2017,2,Supervisory Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1245415,BMO Financial Corp.,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1245415,BMO Financial Corp.,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1245415,BMO Financial Corp.,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1245415,BMO Financial Corp.,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2015,2,Supervisory Adverse,1
ppnr,FALSE,1275216,American Express Company,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2016,2,Supervisory Adverse,1
ppnr,FALSE,1275216,American Express Company,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2017,2,Supervisory Adverse,1
ppnr,FALSE,1275216,American Express Company,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2019,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2020,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1275216,American Express Company,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1275216,American Express Company,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1378434,MUFG Americas Holdings Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1378434,MUFG Americas Holdings Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1562859,Ally Financial Inc.,2015,2,Supervisory Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2016,2,Supervisory Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2017,2,Supervisory Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2019,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2020,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1562859,Ally Financial Inc.,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1562859,Ally Financial Inc.,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2018,2,Supervisory Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1574834,"Credit Suisse Holdings (USA), Inc.",2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1574834,"Credit Suisse Holdings (USA), Inc.",2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2019,3,Supervisory Severely Adverse,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2020,3,Supervisory Severely Adverse,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1575569,"BNP Paribas USA, Inc.",2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2015,2,Supervisory Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2016,2,Supervisory Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2017,2,Supervisory Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2018,2,Supervisory Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,1951350,Citigroup Inc.,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,1951350,Citigroup Inc.,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,1951350,Citigroup Inc.,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,1951350,Citigroup Inc.,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2015,2,Supervisory Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2016,2,Supervisory Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2017,2,Supervisory Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2018,2,Supervisory Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,2162966,Morgan Stanley,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,2162966,Morgan Stanley,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,2162966,Morgan Stanley,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,2162966,Morgan Stanley,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,2277860,Capital One Financial Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,2277860,Capital One Financial Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,2277860,Capital One Financial Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2015,2,Supervisory Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2016,2,Supervisory Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2017,2,Supervisory Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2018,2,Supervisory Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,2380443,"The Goldman Sachs Group, Inc.",2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,2380443,"The Goldman Sachs Group, Inc.",2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,2816906,DB USA Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,2816906,DB USA Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,2816906,DB USA Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,2816906,DB USA Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,3226762,RBC USA Holdco Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,3226762,RBC USA Holdco Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2015,2,Supervisory Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2016,2,Supervisory Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2017,2,Supervisory Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2018,2,Supervisory Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,3232316,HSBC North America Holdings Inc.,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,3232316,HSBC North America Holdings Inc.,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,3242838,Regions Financial Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,3242838,Regions Financial Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,3242838,Regions Financial Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,3242838,Regions Financial Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2015,2,Supervisory Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2016,2,Supervisory Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2016,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2017,2,Supervisory Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2017,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2018,2,Supervisory Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2018,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2019,3,Supervisory Severely Adverse,1
ppnr,TRUE,3587146,The Bank of New York Mellon Corporation,2020,3,Supervisory Severely Adverse,2
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2020,30,Supervisory Alternative Severe,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2021,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2022,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2023,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2024,3,Supervisory Severely Adverse,1
ppnr,FALSE,3587146,The Bank of New York Mellon Corporation,2025,3,Supervisory Severely Adverse,1
ppnr,FALSE,3606542,TD Group US Holdings LLC,2015,2,Supervisory Adverse,1
ppnr,FALSE,3606542,TD Group US Holdings LLC,2015,3,Supervisory Severely Adverse,1
ppnr,FALSE,3606542,TD Group US Holdings LLC,2016,2,Supervisory Adverse,1
ppnr,FALSE,3606542,TD Group US Holdings LLC,2016,3,Supervisory Severely Adverse,1
